monoculture,no3,plight,litbiomass,year,month,day,dayofyear,plot,subplot,abvbiomass,totaln,exp,yearest,atissN,age,fg
Buchloe dactyloides,0.2045,NA,19.945459,1992,6,22,173,7,7,219.454529,0.37483,e055,1989,NA,3,C4
Buchloe dactyloides,0.1591,NA,19.945459,1992,7,16,197,7,7,219.454529,0.37483,e055,1989,NA,3,C4
Buchloe dactyloides,0.1382,NA,19.945459,1992,8,4,216,7,7,219.454529,0.37483,e055,1989,NA,3,C4
Bouteloua gracilis,0.1249,NA,3.7091,1992,6,22,173,7,13,201.090927,0.39847,e055,1989,NA,3,C4
Bouteloua gracilis,0.1729,NA,3.7091,1992,7,16,197,7,13,201.090927,0.39847,e055,1989,NA,3,C4
Bouteloua gracilis,0.1233,NA,3.7091,1992,8,4,216,7,13,201.090927,0.39847,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1479,NA,27.200001,1992,6,22,173,7,16,153.800003,0.37453,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0739,NA,27.200001,1992,7,16,197,7,16,153.800003,0.37453,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0593,NA,27.200001,1992,8,4,216,7,16,153.800003,0.37453,e055,1989,NA,3,C4
Agropyron smithii,0.2391,NA,7.82,1992,6,22,173,7,20,75.779999,0.27461,e055,1989,NA,3,C3
Agropyron smithii,0.2203,NA,7.82,1992,7,16,197,7,20,75.779999,0.27461,e055,1989,NA,3,C3
Agropyron smithii,0.0875,NA,7.82,1992,8,4,216,7,20,75.779999,0.27461,e055,1989,NA,3,C3
Panicum virgatum,0.2098,NA,15.16,1992,6,22,173,7,22,171.5,0.27854,e055,1989,NA,3,C4
Panicum virgatum,0.0636,NA,15.16,1992,7,16,197,7,22,171.5,0.27854,e055,1989,NA,3,C4
Panicum virgatum,0.2028,NA,15.16,1992,8,4,216,7,22,171.5,0.27854,e055,1989,NA,3,C4
Schizachyrium scoparium,0.092,NA,11.820001,1992,6,23,174,8,2,92.779999,0.15322,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0799,NA,11.820001,1992,7,16,197,8,2,92.779999,0.15322,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0343,NA,11.820001,1992,8,4,216,8,2,92.779999,0.15322,e055,1989,NA,3,C4
Bouteloua gracilis,0.0935,NA,16.119999,1992,6,23,174,8,5,64.639999,0.1872,e055,1989,NA,3,C4
Bouteloua gracilis,0.0861,NA,16.119999,1992,7,16,197,8,5,64.639999,0.1872,e055,1989,NA,3,C4
Bouteloua gracilis,0.1734,NA,16.119999,1992,8,4,216,8,5,64.639999,0.1872,e055,1989,NA,3,C4
Agropyron smithii,0.2458,NA,2.26,1992,6,23,174,8,10,75.799995,0.26713,e055,1989,NA,3,C3
Agropyron smithii,0.1269,NA,2.26,1992,7,16,197,8,10,75.799995,0.26713,e055,1989,NA,3,C3
Agropyron smithii,0.1934,NA,2.26,1992,8,4,216,8,10,75.799995,0.26713,e055,1989,NA,3,C3
Andropogon gerardi,0.2228,NA,10.82,1992,6,23,174,8,11,179.799988,0.23263,e055,1989,NA,3,C4
Andropogon gerardi,0.0038,NA,10.82,1992,7,16,197,8,11,179.799988,0.23263,e055,1989,NA,3,C4
Andropogon gerardi,0.0573,NA,10.82,1992,8,4,216,8,11,179.799988,0.23263,e055,1989,NA,3,C4
Buchloe dactyloides,0.3217,NA,28.727282,1992,6,23,174,8,12,133.94545,0.22534,e055,1989,NA,3,C4
Buchloe dactyloides,0.0909,NA,28.727282,1992,7,16,197,8,12,133.94545,0.22534,e055,1989,NA,3,C4
Buchloe dactyloides,0.2012,NA,28.727282,1992,8,4,216,8,12,133.94545,0.22534,e055,1989,NA,3,C4
Panicum virgatum,0.2278,NA,21.040001,1992,6,23,174,8,20,360.119995,0.20325,e055,1989,NA,3,C4
Panicum virgatum,0.0976,NA,21.040001,1992,7,16,197,8,20,360.119995,0.20325,e055,1989,NA,3,C4
Panicum virgatum,0.0782,NA,21.040001,1992,8,4,216,8,20,360.119995,0.20325,e055,1989,NA,3,C4
Panicum virgatum,0.0812,NA,2.72,1992,6,23,174,9,4,39.719997,0.02864,e055,1989,NA,3,C4
Panicum virgatum,0.0649,NA,2.72,1992,7,16,197,9,4,39.719997,0.02864,e055,1989,NA,3,C4
Panicum virgatum,0.0299,NA,2.72,1992,8,4,216,9,4,39.719997,0.02864,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0191,NA,2.52,1992,6,23,174,9,7,55.200001,0.03137,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0506,NA,2.52,1992,7,16,197,9,7,55.200001,0.03137,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0431,NA,2.52,1992,8,4,216,9,7,55.200001,0.03137,e055,1989,NA,3,C4
Buchloe dactyloides,0.1171,NA,7.3,1992,6,23,174,9,8,37.84,0.04306,e055,1989,NA,3,C4
Buchloe dactyloides,0.0611,NA,7.3,1992,7,16,197,9,8,37.84,0.04306,e055,1989,NA,3,C4
Buchloe dactyloides,0.0546,NA,7.3,1992,8,4,216,9,8,37.84,0.04306,e055,1989,NA,3,C4
Bouteloua gracilis,0.0724,NA,6.7,1992,6,23,174,9,9,36.799999,0.03843,e055,1989,NA,3,C4
Bouteloua gracilis,0.0219,NA,6.7,1992,7,16,197,9,9,36.799999,0.03843,e055,1989,NA,3,C4
Bouteloua gracilis,0.0343,NA,6.7,1992,8,4,216,9,9,36.799999,0.03843,e055,1989,NA,3,C4
Agropyron smithii,0.1674,NA,7.18,1992,6,23,174,9,16,18.539999,0.04173,e055,1989,NA,3,C3
Agropyron smithii,0.0641,NA,7.18,1992,7,16,197,9,16,18.539999,0.04173,e055,1989,NA,3,C3
Agropyron smithii,0.0527,NA,7.18,1992,8,4,216,9,16,18.539999,0.04173,e055,1989,NA,3,C3
Andropogon gerardi,0.0756,NA,3.84,1992,6,23,174,9,22,74.840004,0.03294,e055,1989,NA,3,C4
Andropogon gerardi,0.0365,NA,3.84,1992,7,16,197,9,22,74.840004,0.03294,e055,1989,NA,3,C4
Andropogon gerardi,0.0074,NA,3.84,1992,8,4,216,9,22,74.840004,0.03294,e055,1989,NA,3,C4
Bouteloua gracilis,0.2147,NA,12.2,1992,6,23,174,10,2,109.090897,0.1718,e055,1989,NA,3,C4
Bouteloua gracilis,0.1065,NA,12.2,1992,7,16,197,10,2,109.090897,0.1718,e055,1989,NA,3,C4
Bouteloua gracilis,0.0576,NA,12.2,1992,8,4,216,10,2,109.090897,0.1718,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1939,NA,9.219999,1992,6,23,174,10,5,66.160004,0.18962,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0384,NA,9.219999,1992,7,16,197,10,5,66.160004,0.18962,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1494,NA,9.219999,1992,8,4,216,10,5,66.160004,0.18962,e055,1989,NA,3,C4
Andropogon gerardi,0.1505,NA,6.94,1992,6,23,174,10,9,88.82,0.18751,e055,1989,NA,3,C4
Andropogon gerardi,0.0358,NA,6.94,1992,7,16,197,10,9,88.82,0.18751,e055,1989,NA,3,C4
Andropogon gerardi,0.042,NA,6.94,1992,8,4,216,10,9,88.82,0.18751,e055,1989,NA,3,C4
Panicum virgatum,0.3068,NA,14.639999,1992,6,23,174,10,14,194.799988,0.31371,e055,1989,NA,3,C4
Panicum virgatum,0.1422,NA,14.639999,1992,7,16,197,10,14,194.799988,0.31371,e055,1989,NA,3,C4
Panicum virgatum,0.038,NA,14.639999,1992,8,4,216,10,14,194.799988,0.31371,e055,1989,NA,3,C4
Agropyron smithii,0.3996,NA,8.86,1992,6,23,174,10,16,93.82,0.22374,e055,1989,NA,3,C3
Agropyron smithii,0.1449,NA,8.86,1992,7,16,197,10,16,93.82,0.22374,e055,1989,NA,3,C3
Agropyron smithii,0.1426,NA,8.86,1992,8,4,216,10,16,93.82,0.22374,e055,1989,NA,3,C3
Buchloe dactyloides,0.26,NA,19.872721,1992,6,23,174,10,23,107.472717,0.18722,e055,1989,NA,3,C4
Buchloe dactyloides,0.3417,NA,19.872721,1992,7,16,197,10,23,107.472717,0.18722,e055,1989,NA,3,C4
Buchloe dactyloides,0.1254,NA,19.872721,1992,8,4,216,10,23,107.472717,0.18722,e055,1989,NA,3,C4
Bouteloua gracilis,0.2542,NA,15.12,1992,6,23,174,11,1,130.080002,0.30769,e055,1989,NA,3,C4
Bouteloua gracilis,0.1552,NA,15.12,1992,7,16,197,11,1,130.080002,0.30769,e055,1989,NA,3,C4
Bouteloua gracilis,0.0903,NA,15.12,1992,8,4,216,11,1,130.080002,0.30769,e055,1989,NA,3,C4
Schizachyrium scoparium,0.247,NA,17.76,1992,6,23,174,11,16,144.519989,0.32301,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1263,NA,17.76,1992,7,16,197,11,16,144.519989,0.32301,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0516,NA,17.76,1992,8,4,216,11,16,144.519989,0.32301,e055,1989,NA,3,C4
Panicum virgatum,0.248,NA,18.9,1992,6,23,174,11,17,229.160004,0.33317,e055,1989,NA,3,C4
Panicum virgatum,0.1272,NA,18.9,1992,7,16,197,11,17,229.160004,0.33317,e055,1989,NA,3,C4
Panicum virgatum,0.2903,NA,18.9,1992,8,4,216,11,17,229.160004,0.33317,e055,1989,NA,3,C4
Agropyron smithii,0.4225,NA,0,1992,6,23,174,11,18,133.819992,0.34854,e055,1989,NA,3,C3
Agropyron smithii,0.1793,NA,0,1992,7,16,197,11,18,133.819992,0.34854,e055,1989,NA,3,C3
Agropyron smithii,0.0952,NA,0,1992,8,4,216,11,18,133.819992,0.34854,e055,1989,NA,3,C3
Buchloe dactyloides,0.2321,NA,36.579998,1992,6,23,174,11,21,209.759995,0.32705,e055,1989,NA,3,C4
Buchloe dactyloides,0.1379,NA,36.579998,1992,7,16,197,11,21,209.759995,0.32705,e055,1989,NA,3,C4
Buchloe dactyloides,0.1372,NA,36.579998,1992,8,4,216,11,21,209.759995,0.32705,e055,1989,NA,3,C4
Andropogon gerardi,0.2197,NA,11.18,1992,6,23,174,11,23,172.040009,0.30806,e055,1989,NA,3,C4
Andropogon gerardi,0.0855,NA,11.18,1992,7,16,197,11,23,172.040009,0.30806,e055,1989,NA,3,C4
Andropogon gerardi,0.0874,NA,11.18,1992,8,4,216,11,23,172.040009,0.30806,e055,1989,NA,3,C4
Bouteloua gracilis,0.1423,NA,22.927279,1992,6,23,174,12,1,71.581818,0.19041,e055,1989,NA,3,C4
Bouteloua gracilis,0.1128,NA,22.927279,1992,7,16,197,12,1,71.581818,0.19041,e055,1989,NA,3,C4
Bouteloua gracilis,0.0309,NA,22.927279,1992,8,5,217,12,1,71.581818,0.19041,e055,1989,NA,3,C4
Panicum virgatum,0.0893,NA,3.88,1992,6,23,174,12,2,86.599998,0.15972,e055,1989,NA,3,C4
Panicum virgatum,0.1338,NA,3.88,1992,7,16,197,12,2,86.599998,0.15972,e055,1989,NA,3,C4
Panicum virgatum,0.0123,NA,3.88,1992,8,5,217,12,2,86.599998,0.15972,e055,1989,NA,3,C4
Agropyron smithii,0.2759,NA,19.82,1992,6,23,174,12,18,114.339996,0.21976,e055,1989,NA,3,C3
Agropyron smithii,0.0974,NA,19.82,1992,7,16,197,12,18,114.339996,0.21976,e055,1989,NA,3,C3
Agropyron smithii,0.0597,NA,19.82,1992,8,5,217,12,18,114.339996,0.21976,e055,1989,NA,3,C3
Schizachyrium scoparium,0.1902,NA,14.36,1992,6,23,174,12,19,97.980003,0.19081,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0725,NA,14.36,1992,7,16,197,12,19,97.980003,0.19081,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0203,NA,14.36,1992,8,5,217,12,19,97.980003,0.19081,e055,1989,NA,3,C4
Andropogon gerardi,0.1514,NA,13.660001,1992,6,23,174,12,20,211.800003,0.22117,e055,1989,NA,3,C4
Andropogon gerardi,0.067,NA,13.660001,1992,7,16,197,12,20,211.800003,0.22117,e055,1989,NA,3,C4
Andropogon gerardi,0.0102,NA,13.660001,1992,8,5,217,12,20,211.800003,0.22117,e055,1989,NA,3,C4
Buchloe dactyloides,0.2175,NA,20.309099,1992,6,23,174,12,22,99.381821,0.20815,e055,1989,NA,3,C4
Buchloe dactyloides,0.158,NA,20.309099,1992,7,16,197,12,22,99.381821,0.20815,e055,1989,NA,3,C4
Buchloe dactyloides,0.0894,NA,20.309099,1992,8,5,217,12,22,99.381821,0.20815,e055,1989,NA,3,C4
Agropyron smithii,0.1163,NA,9.8,1992,6,23,174,13,5,66.5,0.04688,e055,1989,NA,3,C3
Agropyron smithii,0.058,NA,9.8,1992,7,16,197,13,5,66.5,0.04688,e055,1989,NA,3,C3
Agropyron smithii,0.0969,NA,9.8,1992,8,5,217,13,5,66.5,0.04688,e055,1989,NA,3,C3
Buchloe dactyloides,0.1207,NA,10.759999,1992,6,23,174,13,9,57.98,0.05851,e055,1989,NA,3,C4
Buchloe dactyloides,0.0519,NA,10.759999,1992,7,16,197,13,9,57.98,0.05851,e055,1989,NA,3,C4
Buchloe dactyloides,0.0851,NA,10.759999,1992,8,5,217,13,9,57.98,0.05851,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0786,NA,10.52,1992,6,23,174,13,11,77.32,0.05918,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0671,NA,10.52,1992,7,16,197,13,11,77.32,0.05918,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0151,NA,10.52,1992,8,5,217,13,11,77.32,0.05918,e055,1989,NA,3,C4
Bouteloua gracilis,0.0659,NA,11.86,1992,6,23,174,13,16,58.5,0.03804,e055,1989,NA,3,C4
Bouteloua gracilis,0.0316,NA,11.86,1992,7,16,197,13,16,58.5,0.03804,e055,1989,NA,3,C4
Bouteloua gracilis,0.07,NA,11.86,1992,8,5,217,13,16,58.5,0.03804,e055,1989,NA,3,C4
Andropogon gerardi,0.044,NA,16.540001,1992,6,23,174,13,20,97.220001,0.04437,e055,1989,NA,3,C4
Andropogon gerardi,0.0234,NA,16.540001,1992,7,16,197,13,20,97.220001,0.04437,e055,1989,NA,3,C4
Andropogon gerardi,0.0704,NA,16.540001,1992,8,5,217,13,20,97.220001,0.04437,e055,1989,NA,3,C4
Panicum virgatum,0.0598,NA,26.18,1992,6,23,174,13,23,55.5,0.04681,e055,1989,NA,3,C4
Panicum virgatum,0.0573,NA,26.18,1992,7,16,197,13,23,55.5,0.04681,e055,1989,NA,3,C4
Panicum virgatum,0.011,NA,26.18,1992,8,5,217,13,23,55.5,0.04681,e055,1989,NA,3,C4
Andropogon gerardi,0.0681,NA,9.82,1992,6,23,174,14,1,88.760002,0.0991,e055,1989,NA,3,C4
Andropogon gerardi,0.0507,NA,9.82,1992,7,16,197,14,1,88.760002,0.0991,e055,1989,NA,3,C4
Andropogon gerardi,0.0215,NA,9.82,1992,8,5,217,14,1,88.760002,0.0991,e055,1989,NA,3,C4
Buchloe dactyloides,0.1794,NA,14.14546,1992,6,23,174,14,2,63.254543,0.10137,e055,1989,NA,3,C4
Buchloe dactyloides,0.0709,NA,14.14546,1992,7,16,197,14,2,63.254543,0.10137,e055,1989,NA,3,C4
Buchloe dactyloides,0.0597,NA,14.14546,1992,8,5,217,14,2,63.254543,0.10137,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1351,NA,8.64,1992,6,23,174,14,9,74.919998,0.09962,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0414,NA,8.64,1992,7,16,197,14,9,74.919998,0.09962,e055,1989,NA,3,C4
Schizachyrium scoparium,0.0574,NA,8.64,1992,8,5,217,14,9,74.919998,0.09962,e055,1989,NA,3,C4
Bouteloua gracilis,0.0411,NA,14.7,1992,6,23,174,14,10,75.040001,0.07726,e055,1989,NA,3,C4
Bouteloua gracilis,0.0351,NA,14.7,1992,7,16,197,14,10,75.040001,0.07726,e055,1989,NA,3,C4
Bouteloua gracilis,0.1339,NA,14.7,1992,8,5,217,14,10,75.040001,0.07726,e055,1989,NA,3,C4
Agropyron smithii,0.1573,NA,4.76,1992,6,23,174,14,12,67.800003,0.0841,e055,1989,NA,3,C3
Agropyron smithii,0.1985,NA,4.76,1992,7,16,197,14,12,67.800003,0.0841,e055,1989,NA,3,C3
Agropyron smithii,0.1738,NA,4.76,1992,8,5,217,14,12,67.800003,0.0841,e055,1989,NA,3,C3
Panicum virgatum,0.1507,NA,7.9,1992,6,23,174,14,18,64.220001,0.11198,e055,1989,NA,3,C4
Panicum virgatum,0.0838,NA,7.9,1992,7,16,197,14,18,64.220001,0.11198,e055,1989,NA,3,C4
Panicum virgatum,0.1048,NA,7.9,1992,8,5,217,14,18,64.220001,0.11198,e055,1989,NA,3,C4
Schizachyrium scoparium,0.1635,NA,2.82,1996,7,11,192,1,3,94.4,0.05697,e055,1989,NA,7,C4
Bouteloua gracilis,0.0618,NA,8.4,1996,7,11,192,1,9,119.14,0.09783,e055,1989,NA,7,C4
Andropogon gerardi,0.27,NA,NA,1996,7,11,192,1,11,NA,0.09261,e055,1989,NA,7,C4
Agropyron smithii,0.4753,NA,44.8,1996,7,11,192,1,18,128.2,0.14356,e055,1989,NA,7,C3
Buchloe dactyloides,0.2896,NA,79.8,1996,7,11,192,1,19,290.2,0.13221,e055,1989,NA,7,C4
Panicum virgatum,0.2326,NA,32,1996,7,11,192,1,20,441.6,0.08016,e055,1989,NA,7,C4
Bouteloua gracilis,0.2918,NA,3.56,1996,7,11,192,2,1,82.6,0.19928,e055,1989,NA,7,C4
Panicum virgatum,0.3637,NA,6.6,1996,7,11,192,2,5,446,0.22954,e055,1989,NA,7,C4
Buchloe dactyloides,0.171,NA,34.4,1996,7,11,192,2,13,128.78,0.16761,e055,1989,NA,7,C4
Agropyron smithii,0.3513,NA,57.4,1996,7,11,192,2,17,109.04,0.1771,e055,1989,NA,7,C3
Schizachyrium scoparium,0.2092,NA,19,1996,7,11,192,2,21,317.48,0.20331,e055,1989,NA,7,C4
Andropogon gerardi,0.1987,NA,22,1996,7,11,192,2,22,425.6,0.21345,e055,1989,NA,7,C4
Agropyron smithii,0.8813,NA,8.72,1996,7,11,192,3,8,194.3,0.28014,e055,1989,NA,7,C3
Bouteloua gracilis,0.0727,NA,12.2,1996,7,11,192,3,11,211.04,0.30351,e055,1989,NA,7,C4
Schizachyrium scoparium,0.3026,NA,13.8,1996,7,11,192,3,16,209.6,0.25242,e055,1989,NA,7,C4
Buchloe dactyloides,0.198,NA,54.2,1996,7,11,192,3,17,290.64,0.19929,e055,1989,NA,7,C4
Andropogon gerardi,0.1097,NA,28.4,1996,7,11,192,3,18,565.2,0.25009,e055,1989,NA,7,C4
Panicum virgatum,0.1852,NA,9.8,1996,7,11,192,3,19,463.54,0.28251,e055,1989,NA,7,C4
Panicum virgatum,0.2962,NA,20,1996,7,11,192,4,2,84.8,0.1332,e055,1989,NA,7,C4
Agropyron smithii,0.8029,NA,47.6,1996,7,11,192,4,7,114.68,0.16185,e055,1989,NA,7,C3
Bouteloua gracilis,0.2705,NA,20.2,1996,7,11,192,4,13,106.18,0.17218,e055,1989,NA,7,C4
Schizachyrium scoparium,0.4999,NA,18.4,1996,7,11,192,4,14,268.6,0.2183,e055,1989,NA,7,C4
Buchloe dactyloides,0.2344,NA,29.2,1996,7,11,192,4,18,177.86,0.15499,e055,1989,NA,7,C4
Andropogon gerardi,0.3633,NA,16.2,1996,7,11,192,4,23,336.8,0.112,e055,1989,NA,7,C4
Buchloe dactyloides,0.1188,NA,11.2,1996,7,11,192,5,2,9.02,0.02266,e055,1989,NA,7,C4
Bouteloua gracilis,0.0673,NA,19.2,1996,7,11,192,5,5,54.7,0.0343,e055,1989,NA,7,C4
Panicum virgatum,0.2213,NA,160.2,1996,7,11,192,5,8,53.6,0.02274,e055,1989,NA,7,C4
Agropyron smithii,0.2329,NA,90,1996,7,11,192,5,10,32.2,0.02386,e055,1989,NA,7,C3
Andropogon gerardi,0.203,NA,22.8,1996,7,11,192,5,18,191.74,0.03124,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1351,NA,25,1996,7,11,192,5,19,43.8,0.02326,e055,1989,NA,7,C4
Andropogon gerardi,0.3187,NA,25.2,1996,7,11,192,6,1,237.4,0.22592,e055,1989,NA,7,C4
Bouteloua gracilis,0.203,NA,22,1996,7,11,192,6,5,221.4,0.20051,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1381,NA,8.8,1996,7,11,192,6,8,283.2,0.23968,e055,1989,NA,7,C4
Panicum virgatum,0.3067,NA,19.8,1996,7,11,192,6,11,605.6,0.28499,e055,1989,NA,7,C4
Buchloe dactyloides,0.1579,NA,95.4,1996,7,11,192,6,15,204.76,0.28007,e055,1989,NA,7,C4
Agropyron smithii,0.6988,NA,132.2,1996,7,11,192,6,23,299.6,0.24984,e055,1989,NA,7,C3
Andropogon gerardi,0.2068,NA,51.8,1996,7,11,192,7,4,534.8,0.45479,e055,1989,NA,7,C4
Buchloe dactyloides,0.1915,NA,16.8,1996,7,11,192,7,7,294.6,0.37483,e055,1989,NA,7,C4
Bouteloua gracilis,0.2745,NA,8.6,1996,7,11,192,7,13,175.6,0.39847,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1933,NA,9,1996,7,11,192,7,16,379.6,0.37453,e055,1989,NA,7,C4
Agropyron smithii,0.5671,NA,38.2,1996,7,11,192,7,20,108.6,0.27461,e055,1989,NA,7,C3
Panicum virgatum,0.073,NA,10.6,1996,7,11,192,7,22,607.42,0.27854,e055,1989,NA,7,C4
Schizachyrium scoparium,0.2595,NA,94.4,1996,7,11,192,8,2,295.2,0.15322,e055,1989,NA,7,C4
Bouteloua gracilis,0.2184,NA,61.2,1996,7,11,192,8,5,228,0.1872,e055,1989,NA,7,C4
Agropyron smithii,0.8752,NA,98.2,1996,7,11,192,8,10,203.4,0.26713,e055,1989,NA,7,C3
Andropogon gerardi,0.1948,NA,70.2,1996,7,11,192,8,11,271.7,0.23263,e055,1989,NA,7,C4
Buchloe dactyloides,0.4345,NA,19.6,1996,7,11,192,8,12,192,0.22534,e055,1989,NA,7,C4
Panicum virgatum,0.3231,NA,28,1996,7,11,192,8,20,470.6,0.20325,e055,1989,NA,7,C4
Panicum virgatum,0.1935,NA,70.8,1996,7,11,192,9,4,173.2,0.02864,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1059,NA,34.6,1996,7,11,192,9,7,43,0.03137,e055,1989,NA,7,C4
Buchloe dactyloides,0.1614,NA,4,1996,7,11,192,9,8,27.98,0.04306,e055,1989,NA,7,C4
Bouteloua gracilis,0.1272,NA,16.8,1996,7,11,192,9,9,24.16,0.03843,e055,1989,NA,7,C4
Agropyron smithii,0.316,NA,94.2,1996,7,11,192,9,16,118.4,0.04173,e055,1989,NA,7,C3
Andropogon gerardi,0.3367,NA,73.2,1996,7,11,192,9,22,225.82,0.03294,e055,1989,NA,7,C4
Bouteloua gracilis,0.1702,NA,27,1996,7,11,192,10,2,253.56,0.1718,e055,1989,NA,7,C4
Schizachyrium scoparium,0.4455,NA,49.8,1996,7,11,192,10,5,195.64,0.18962,e055,1989,NA,7,C4
Andropogon gerardi,0.1708,NA,30.2,1996,7,11,192,10,9,312.28,0.18751,e055,1989,NA,7,C4
Panicum virgatum,0.5305,NA,21.6,1996,7,11,192,10,14,506.6,0.31371,e055,1989,NA,7,C4
Agropyron smithii,0.8566,NA,148,1996,7,11,192,10,16,249.3,0.22374,e055,1989,NA,7,C3
Buchloe dactyloides,0.3413,NA,22.8,1996,7,11,192,10,23,139.22,0.18722,e055,1989,NA,7,C4
Bouteloua gracilis,0.6336,NA,37,1996,7,11,192,11,1,269.28,0.30769,e055,1989,NA,7,C4
Panicum virgatum,0.2673,NA,37.8,1996,7,11,192,11,17,1199,0.33317,e055,1989,NA,7,C4
Agropyron smithii,0.388,NA,64.8,1996,7,11,192,11,18,223.8,0.34854,e055,1989,NA,7,C3
Buchloe dactyloides,0.2566,NA,81.4,1996,7,11,192,11,21,361.4,0.32705,e055,1989,NA,7,C4
Andropogon gerardi,0.1327,NA,19.4,1996,7,11,192,11,23,320,0.30806,e055,1989,NA,7,C4
Bouteloua gracilis,0.173,NA,30,1996,7,11,192,12,1,199.6,0.19041,e055,1989,NA,7,C4
Panicum virgatum,0.1596,NA,45.2,1996,7,11,192,12,2,146.52,0.15972,e055,1989,NA,7,C4
Agropyron smithii,0.5178,NA,83.6,1996,7,11,192,12,18,149.4,0.21976,e055,1989,NA,7,C3
Schizachyrium scoparium,0.1158,NA,98.8,1996,7,11,192,12,19,486.4,0.19081,e055,1989,NA,7,C4
Andropogon gerardi,0.1204,NA,23,1996,7,11,192,12,20,381.66,0.22117,e055,1989,NA,7,C4
Buchloe dactyloides,0.7304,NA,26,1996,7,11,192,12,22,173.62,0.20815,e055,1989,NA,7,C4
Agropyron smithii,0.27,NA,51.4,1996,7,11,192,13,5,41.6,0.04688,e055,1989,NA,7,C3
Buchloe dactyloides,0.1443,NA,19,1996,7,11,192,13,9,81.64,0.05851,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1988,NA,28.6,1996,7,11,192,13,11,42.6,0.05918,e055,1989,NA,7,C4
Bouteloua gracilis,0.1845,NA,14.6,1996,7,11,192,13,16,51.88,0.03804,e055,1989,NA,7,C4
Andropogon gerardi,0.2094,NA,20.6,1996,7,11,192,13,20,80.92,0.04437,e055,1989,NA,7,C4
Panicum virgatum,0.0954,NA,27.4,1996,7,11,192,13,23,118.8,0.04681,e055,1989,NA,7,C4
Andropogon gerardi,0.1534,NA,31,1996,7,11,192,14,1,238.32,0.0991,e055,1989,NA,7,C4
Buchloe dactyloides,0.1852,NA,37,1996,7,11,192,14,2,229.6,0.10137,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1656,NA,34.6,1996,7,11,192,14,9,224,0.09962,e055,1989,NA,7,C4
Bouteloua gracilis,0.1858,NA,14.6,1996,7,11,192,14,10,119.14,0.07726,e055,1989,NA,7,C4
Agropyron smithii,0.372,NA,38.6,1996,7,11,192,14,12,98.6,0.0841,e055,1989,NA,7,C3
Panicum virgatum,0.0529,NA,57,1996,7,11,192,14,18,390.8,0.11198,e055,1989,NA,7,C4
Schizachyrium scoparium,0.1119,0.47615,5.5,1999,8,25,237,1,3,80.1,0.05697,e055,1989,NA,10,C4
Bouteloua gracilis,0.1144,0.78883,2.2,1999,8,25,237,1,9,65.5,0.09783,e055,1989,NA,10,C4
Andropogon gerardi,0.1412,0.42019,37.9,1999,8,25,237,1,11,120.9,0.09261,e055,1989,NA,10,C4
Agropyron smithii,0.2707,0.34999,16.8,1999,8,25,237,1,18,138.3,0.14356,e055,1989,NA,10,C3
Buchloe dactyloides,0.2046,0.16945,7.8,1999,8,25,237,1,19,365.4,0.13221,e055,1989,NA,10,C4
Panicum virgatum,0.4001,0.15693,85.3,1999,8,25,237,1,20,502.8,0.08016,e055,1989,NA,10,C4
Bouteloua gracilis,0.2756,0.61845,NA,1999,8,25,237,2,1,NA,0.19928,e055,1989,NA,10,C4
Panicum virgatum,0.482,0.17219,NA,1999,8,25,237,2,5,NA,0.22954,e055,1989,NA,10,C4
Buchloe dactyloides,0.1827,0.68813,NA,1999,8,25,237,2,13,NA,0.16761,e055,1989,NA,10,C4
Agropyron smithii,0.2887,0.46002,8.8,1999,8,25,237,2,17,119.3,0.1771,e055,1989,NA,10,C3
Schizachyrium scoparium,0.3632,0.16145,11.9,1999,8,25,237,2,21,358.4,0.20331,e055,1989,NA,10,C4
Andropogon gerardi,0.6189,0.15231,59.4,1999,8,25,237,2,22,186.8,0.21345,e055,1989,NA,10,C4
Agropyron smithii,0.2367,0.43039,19.6,1999,8,25,237,3,8,222.4,0.28014,e055,1989,NA,10,C3
